Type,totalDuration,initialImpactVelocity,meanForce,meanVelocity,frame,timestep,velocity,force,tactileCell,handPart,positionHeadX,positionHeadY,positionTorsoX,positionTorsoY,positionMemberX,positionMemberY
,,,,5926,33,60241,1,184206,0,4133656,Spine3,L_index_end,,,0,2839056,0,,
,,,,5926,33,60248,1,184206,0,4133656,RightArm,L_index_end,,,,,0,1059574,0,9124225
,,,,5926,33,60255,0,7685548,0,1822409,RightArm,L_pinky_end,,,,,0,2104276,0,9117945
,,,,5926,33,60262,0,7685548,0,1822409,Spine3,L_pinky_end,,,0,1804206,0,,
,,,,5926,33,6027,0,5811249,0,1661399,Spine3,L_middle_c,,,0,2773901,0,,
,,,,5926,33,60282,0,8194395,0,08989313,RightArm,L_index_b,,,,,0,09625944,0,9413469
,,,,5926,33,60291,0,7824043,0,3251736,RightArm,L_middle_end,,,,,0,1178301,0,9442148
,,,,5926,33,60302,0,7508101,0,2759807,RightArm,L_ring_end,,,,,0,1570034,0,9793939
,,,,5934,33,64111,0,99946,0,2992999,RightArm,L_pinky_c,,,,,0,2139181,0,8713287
,,,,5940,33,68291,0,09426748,0,7531931,Spine3,L_index_end,,,0,2867495,0,,
,,,,5940,33,68304,0,07884715,0,4778837,RightArm,L_pinky_c,,,,,0,2109595,0,872371
,,,,5940,33,68314,0,01599227,0,7656437,RightArm,L_middle_end,,,,,0,1160028,0,9482577
,,,,5940,33,68333,0,01425347,0,6887422,RightArm,L_ring_end,,,,,0,1571307,0,9782413
,,,,5940,33,68344,0,07884715,0,5178671,RightArm,L_pinky_end,,,,,0,203513,0,9142895
,,,,5947,33,72029,0,07266049,0,8368386,RightArm,L_middle_c,,,,,0,1168745,0,9346119
,,,,5956,33,76348,0,01456687,1,06657,Spine3,L_index_end,,,0,2848102,0,,
,,,,5956,33,76359,0,01456687,1,06657,RightArm,L_index_end,,,,,0,102623,0,9168274
,,,,5956,33,76366,0,01961235,0,9549367,Spine3,L_middle_c,,,0,2762873,0,,
,,,,5956,33,76378,0,01380762,0,8444637,RightArm,L_middle_b,,,,,0,1293275,0,8861603
,,,,5956,33,76385,0,02274434,0,7325487,RightArm,L_pinky_c,,,,,0,212042,0,8754215
,,,,5972,33,8404,0,0424764,1,312267,Spine3,L_index_end,,,0,2873175,0,,
,,,,5972,33,84051,0,0424764,1,312267,RightArm,L_index_end,,,,,0,09918936,0,9168505
,,,,5972,33,84059,0,1216748,1,174422,Spine3,L_middle_c,,,0,278793,0,,
,,,,5981,33,88275,0,04758031,1,336582,RightArm,L_index_c,,,,,0,08837806,0,9969326
,,,,5981,33,88286,0,04758031,1,336582,Spine3,L_index_c,,,0,2967652,0,,
,,,,5981,33,88293,0,07147924,1,087582,Spine3,L_pinky_end,,,0,1822738,0,,
,,,,5981,33,88314,0,1184714,1,362232,Spine3,L_middle_end,,,0,2849786,0,,
,,,,5981,33,88326,0,006979867,1,279444,RightArm,L_ring_end,,,,,0,1572364,0,9777355
,,,,5988,33,92656,0,0126717,1,305725,RightArm,L_index_b,,,,,0,08885837,0,9479806
,,,,5995,33,96104,0,0177985,1,380955,Spine3,L_index_b,,,0,2913688,0,,
,,,,6004,34,00397,0,01347302,1,48519,RightArm,L_middle_c,,,,,0,1181095,0,934173
,,,,6012,34,04357,0,006847505,1,272038,RightArm,L_pinky_c,,,,,0,2083819,0,8927258
,,,,6020,34,0816,0,02532563,1,471813,RightArm,L_middle_c,,,,,0,1430158,0,9173836
,,,,6028,34,11987,0,3143492,1,291076,RightArm,L_ring_c,,,,,0,2059451,0,8761014
,,,,6028,34,11998,0,3162962,1,398556,Spine3,L_ring_end,,,0,1897798,0,,
,,,,6036,34,16698,0,3420295,1,397684,RightArm,L_index_end,,,,,0,169129,0,9924078
,,,,6036,34,16713,0,3420296,1,335208,RightArm,L_index_c,,,,,0,1591024,0,9280888
,,,,6036,34,1672,0,3420296,1,335208,Spine3,L_index_c,,,0,2184898,0,,
,,,,6036,34,16726,0,358261,1,028204,RightArm,L_pinky_c,,,,,0,2808748,0,8005989
,,,,6036,34,16734,0,3095688,1,309686,RightArm,L_middle_c,,,,,0,1906313,0,8662786
,,,,6043,34,20024,0,3872093,0,9677005,Spine3,L_pinky_end,,,0,08031194,0,,
,,,,6043,34,20042,0,3842502,0,876087,RightArm,L_pinky_b,,,,,0,3183191,0,7763793
,,,,6043,34,20052,0,3349555,1,265272,RightArm,L_middle_end,,,,,0,2139722,0,9098527
,,,,6052,34,24317,0,3952491,0,7802994,Spine3,L_pinky_c,,,0,04101504,0,,
,,,,6052,34,24337,0,3914285,0,9903259,RightArm,L_thumb_b,,,,,0,2093986,0,9399767
,,,,6052,34,24347,0,3914285,0,9903259,Spine3,L_thumb_b,,,0,1310118,0,,
,,,,6052,34,24356,0,3950366,0,779975,RightArm,L_pinky_a,,,,,0,35848,0,7924643
,,,,6052,34,24364,0,390278,0,9521629,Spine3,L_thumb_end,,,0,1649686,0,,
,,,,6052,34,24372,0,390278,0,9521629,RightArm,L_thumb_end,,,,,0,1943598,0,9390685
,,,,6052,34,24381,0,4091245,0,970791,RightArm,L_index_b,,,,,0,2122407,0,8330323
,,,,6052,34,24388,0,4091245,0,970791,Spine3,L_index_b,,,0,1583838,0,,
,,,,6052,34,24395,0,4003479,0,8954237,RightArm,L_ring_c,,,,,0,2815174,0,7664979
,,,,6060,34,2821,0,3713943,0,8748069,RightArm,L_index_a,,,,,0,2518539,0,8261268
,,,,6060,34,28224,0,3713943,0,8748069,Spine3,L_index_a,,,0,09924689,0,,
,,,,6060,34,28231,0,3758935,0,7460855,RightArm,L_ring_b,,,,,0,3088143,0,735631
,,,,6060,34,28239,0,3610856,0,8302922,RightArm,L_middle_b,,,,,0,2624628,0,7532831
,,,,6060,34,28264,0,3862368,0,8403952,RightArm,L_ring_end,,,,,0,2945905,0,7662174
,,,,6060,34,28284,0,3733042,0,8862947,Spine3,L_index_end,,,0,1425743,0,,
,,,,6068,34,32154,0,2784314,0,730275,Spine3,L_index_c,,,0,1383956,0,,
,,,,6076,34,35992,0,2501591,0,6954759,RightArm,L_middle_end,,,,,0,2751201,0,7336414
,,,,6091,34,44033,0,1452285,0,4654336,RightArm,L_pinky_end,,,,,0,3888982,0,7063961
,,,,6109,34,52382,1,051729,0,2890709,RightArm,L_pinky_c,,,,,0,4339975,0,7661473
,,,,6109,34,52394,0,3397499,0,5127461,Spine3,L_index_end,,,0,0344773,0,,
,,,,6117,34,56228,0,3103705,0,2450523,RightArm,L_pinky_c,,,,,0,4423593,0,7791523
,,,,6126,34,60339,0,1463317,0,341584,RightArm,L_ring_end,,,,,0,3941526,0,8779079
,,,,6140,34,68042,0,1302448,0,3976617,RightArm,L_middle_end,,,,,0,3562173,0,9929028
,,,,6149,34,72255,0,3472923,0,430882,Spine3,L_index_end,,,0,005445965,0,,
,,,,6149,34,72265,0,2676461,0,4358972,Spine3,L_middle_end,,,0,006734487,0,,
,,,,6149,34,72278,0,2681023,0,2631181,RightArm,L_middle_c,,,,,0,352305,0,9736972
,,,,6149,34,72285,0,2851395,0,2085482,RightArm,L_ring_c,,,,,0,395815,0,966192
,,,,6157,34,7609,0,3786244,0,197084,Spine3,L_middle_c,,,0,0,,
,,,,6157,34,76107,0,3736163,0,1898732,RightArm,L_middle_b,,,,,0,3637739,0,9038178
,,,,6157,34,76114,0,3805255,0,111196,RightArm,L_pinky_c,,,,,0,4493033,0,8894368
,,,,6157,34,76121,0,3766411,0,1940899,RightArm,L_pinky_b,,,,,0,4597023,0,8726461
,,,,6157,34,76129,0,3805259,0,08602345,Spine3,L_pinky_end,,,0,0,,
,,,,6157,34,76143,0,3896277,0,555522,Spine3,L_thumb_end,,,0,01510169,0,,
,,,,6157,34,76151,0,3973577,0,3002488,Spine3,L_ring_end,,,0,0,,
,,,,6182,34,88988,0,03761753,0,1657937,RightArm,L_pinky_c,,,,,0,4484534,0,8977799
,,,,6197,34,96292,0,1229251,0,3379968,Spine3,L_ring_end,,,0,0,,
,,,,6205,35,0015,0,1658095,0,4337266,Spine3,L_thumb_b,,,0,0,,
,,,,6205,35,00163,0,1552712,0,4030975,RightArm,L_ring_b,,,,,0,4108789,0,9405842
,,,,6205,35,00171,0,1728324,0,5825453,RightArm,L_pinky_c,,,,,0,4502605,0,9454417
,,,,6205,35,00179,0,1760311,0,4114807,RightArm,L_middle_b,,,,,0,3647209,0,945775
,,,,6205,35,00186,0,172832,0,6217441,Spine3,L_pinky_end,,,0,0,,
,,,,6205,35,002,0,1501683,0,4780203,Spine1,L_ring_end,,,0,3351163,0,,
,,,,6205,35,0022,0,150184,0,4710313,Spine3,L_ring_c,,,0,0,,
,,,,6205,35,00233,0,1663174,0,3768677,Spine3,L_thumb_end,,,0,0,,
,,,,6205,35,00241,0,1798629,0,5102877,Spine3,L_middle_c,,,0,0,,
,,,,6205,35,00249,0,1798629,0,5102877,RightArm,L_middle_c,,,,,0,3561376,0,9890357
,,,,6205,35,00256,0,1721856,0,4856411,RightArm,L_pinky_b,,,,,0,4607104,0,925649
,,,,6213,35,04107,0,6600264,0,5523863,Spine3,L_pinky_c,,,0,0,,
,,,,6213,35,04126,0,6488966,0,438805,Spine3,L_index_b,,,0,0,,
,,,,6213,35,04135,0,6600092,0,3996564,Spine3,L_ring_b,,,0,0,,
,,,,6213,35,0415,0,6441125,0,3928963,Spine3,L_index_c,,,0,0,,
,,,,6213,35,04157,0,6600277,0,5870783,Spine1,L_pinky_end,,,0,302333,0,,
,,,,6213,35,04177,0,6500484,0,3944634,Spine1,L_middle_end,,,0,3906979,0,,
,,,,6213,35,04193,0,6514975,0,4322188,Spine3,L_middle_b,,,0,0,,
,,,,6213,35,04205,0,6616658,0,4525637,Spine1,L_ring_c,,,0,3422312,0,,
,,,,6213,35,04225,0,6616658,0,4480868,RightArm,L_ring_end,,,,,0,3752874,0,9454471
,,,,6213,35,04245,0,6431598,0,2531131,Spine3,L_index_end,,,0,0,,
,,,,6221,35,08047,1,077424,0,4069664,Spine1,L_index_end,,,0,4607515,0,,
